os_name,os_version,ip_checksum,ip_df,ip_hdr_length,ip_id,ip_mf,ip_off,ip_protocol,ip_rf,ip_tos,ip_total_length,ip_ttl,ip_version,tcp_ack,tcp_checksum,tcp_flags,tcp_header_length,tcp_mss,tcp_off,tcp_options,tcp_seq,tcp_timestamp,tcp_timestamp_echo_reply,tcp_urp,tcp_window_scaling,tcp_window_size
Android,8.1.0,21575,1,5,55773,0,16384,6,0,0,60,51,4,0,13481,2,20,1452,10,"M1452,S,T,N,W7,",2444116579,20093886,0,0,7,65535
Windows,10,2084,1,5,64967,0,16384,6,0,0,52,112,4,0,37764,2,20,1150,8,"M1150,N,W8,N,N,S,",2184969933,,,0,8,64240
Android,11,20549,1,5,30581,0,16384,6,0,0,60,46,4,0,64075,2,20,1380,10,"M1380,S,T,N,W8,",2367960176,1962617007,0,0,8,65535
Windows,10,20365,1,5,29903,0,16384,6,0,0,60,112,4,0,33565,2,20,1150,10,"M1150,N,W2,S,T,",2520647022,1207992,0,0,2,8192
iOS,16.3.1,36667,1,5,0,0,16384,6,0,0,64,48,4,0,38443,194,20,1220,11,"M1220,N,W6,N,N,T,S,E,E,",351492522,2719458807,0,0,6,65535
Windows,10,25069,1,5,5729,0,16384,6,0,0,52,112,4,0,11871,2,20,1460,8,"M1460,N,W8,N,N,S,",3785507094,,,0,8,8192
Windows,10,20365,1,5,29903,0,16384,6,0,0,60,112,4,0,33565,2,20,1150,10,"M1150,N,W2,S,T,",2520647022,1207992,0,0,2,8192
Windows,10,49151,1,5,8153,0,16384,6,0,0,52,115,4,0,22837,2,20,1452,8,"M1452,N,W8,N,N,S,",3278788821,,,0,8,64240
Windows,10,49114,1,5,8190,0,16384,6,0,0,52,115,4,0,52179,2,20,1452,8,"M1452,N,W8,N,N,S,",2564886719,,,0,8,64240
Windows,10,49114,1,5,8190,0,16384,6,0,0,52,115,4,0,52179,2,20,1452,8,"M1452,N,W8,N,N,S,",2564886719,,,0,8,64240
Windows,10,49114,1,5,8190,0,16384,6,0,0,52,115,4,0,52179,2,20,1452,8,"M1452,N,W8,N,N,S,",2564886719,,,0,8,64240
Windows,10,64919,1,5,9193,0,16384,6,0,0,52,120,4,0,55466,2,20,1460,8,"M1460,N,W8,N,N,S,",13556218,,,0,8,64240
Windows,10,20365,1,5,29903,0,16384,6,0,0,60,112,4,0,33565,2,20,1150,10,"M1150,N,W2,S,T,",2520647022,1207992,0,0,2,8192
Windows,10,2968,1,5,62896,0,16384,6,0,0,52,115,4,0,45926,2,20,1460,8,"M1460,N,W8,N,N,S,",1119336067,,,0,8,64240
Android,11,2483,1,5,46005,0,16384,6,0,0,60,47,4,0,1310,2,20,1380,10,"M1380,S,T,N,W8,",3461264724,2797939530,0,0,8,65535
Windows,10,2968,1,5,62896,0,16384,6,0,0,52,115,4,0,45926,2,20,1460,8,"M1460,N,W8,N,N,S,",1119336067,,,0,8,64240
Windows,10,2968,1,5,62896,0,16384,6,0,0,52,115,4,0,45926,2,20,1460,8,"M1460,N,W8,N,N,S,",1119336067,,,0,8,64240
Windows,10,20941,1,5,29583,0,16384,6,0,0,60,111,4,0,51202,2,20,1150,10,"M1150,N,W2,S,T,",947003235,1207737,0,0,2,8192
Android,12,12712,1,5,64687,0,16384,6,0,0,60,51,4,0,22723,2,20,1460,10,"M1460,S,T,N,W10,",2001697173,681276083,0,0,10,65535
Windows,10,49487,1,5,51203,0,16384,6,0,0,52,112,4,0,46385,2,20,1440,8,"M1440,N,W8,N,N,S,",1959721352,,,0,8,64240
Android,12,27198,1,5,50201,0,16384,6,0,0,60,51,4,0,24807,2,20,1460,10,"M1460,S,T,N,W10,",469877492,681278578,0,0,10,65535
Windows,10,58564,1,5,12432,0,16384,6,0,0,52,112,4,0,43741,2,20,1440,8,"M1440,N,W8,N,N,S,",1261421158,,,0,8,64240
Windows,10,64636,1,5,35330,0,16384,6,0,0,52,117,4,0,17048,2,20,1460,8,"M1460,N,W8,N,N,S,",2342264176,,,0,8,64240
iOS,16.1,48766,1,5,0,0,16384,6,0,88,64,51,4,0,49684,2,20,1400,11,"M1400,N,W5,N,N,T,S,E,E,",2520032590,663628080,0,0,5,65535
Windows,10,2200,1,5,64851,0,16384,6,0,0,52,112,4,0,48660,2,20,1150,8,"M1150,N,W8,N,N,S,",3555755137,,,0,8,64240
Android,10,59081,1,5,37648,0,16384,6,0,0,60,52,4,0,59919,2,20,1460,10,"M1460,S,T,N,W10,",3394936409,80110117,0,0,10,65535
Android,10,44388,1,5,52341,0,16384,6,0,0,60,52,4,0,54794,2,20,1460,10,"M1460,S,T,N,W10,",968923799,80116218,0,0,10,65535
